index_col,movie_id,movie_title (movie_year),genre
518,26921,Remember Last Night? (1935),Comedy|Mystery
519,26966,Sanders of the River (1935),Adventure|Drama|Music
520,26971,A Scream in the Night (1935),Crime|Mystery|Thriller
521,26983,She (1935),Adventure|Fantasy|Romance|Sci-Fi
522,27075,A Tale of Two Cities (1935),Drama|History|Romance
523,27089,Thicker Than Water (1935),Comedy|Short
524,27090,Things Are Looking Up (1935),Comedy
525,27113,Tit for Tat (1935),Comedy|Short|Family
526,27125,Top Hat (1935),Comedy|Musical|Romance
527,27131,The Tunnel (1935),Drama|Sci-Fi
528,27133,Traveling Saleslady (1935),Comedy|Romance
529,27194,Werewolf of London (1935),Drama|Fantasy|Horror
530,27214,The Whole Town's Talking (1935),Comedy|Crime|Drama
531,27258,Adventure in Manhattan (1936),Comedy|Crime|Drama
532,27286,The Amazing Quest of Ernest Bliss (1936),Drama|Romance|Comedy
533,27302,Anything Goes (1936),Comedy|Musical
534,27307,Arigatô-san (1936),Comedy|Drama
535,27311,As You Like It (1936),Drama|Comedy|Romance
536,27327,El bailarín y el trabajador (1936),Comedy
537,27331,Banjo on My Knee (1936),Comedy|Drama|Romance
538,27336,Les bas-fonds (1936),Crime|Drama|Romance
539,27342,La belle équipe (1936),Drama
540,27347,The Beloved Vagabond (1936),Drama|Musical
541,27367,Black Legion (1937),Crime|Drama|Film-Noir
542,27376,The Bohemian Girl (1936),Comedy|Musical
543,27387,Born to Dance (1936),Musical|Comedy
544,27407,Bullets or Ballots (1936),Crime|Drama|Film-Noir
545,27438,The Charge of the Light Brigade (1936),Action|Adventure|Romance|War
546,27442,Charlie Chan's Secret (1936),Comedy|Crime|Horror
547,27462,Conflict (1936),Drama|Romance|Sport
548,27478,Le crime de Monsieur Lange (1936),Comedy|Crime|Drama
549,27481,The Crimes of Stephen Hawke (1936),Crime|Drama|Thriller
550,27515,Desire (1936),Comedy|Crime|Romance
551,27521,The Devil-Doll (1936),Drama|Horror|Sci-Fi
552,27532,Dodsworth (1936),Drama|Romance
553,27545,Dracula's Daughter (1936),Drama|Fantasy|Horror
554,27630,Follow the Fleet (1936),Comedy|Musical|Romance
555,27652,Fury (1936),Crime|Drama|Film-Noir|Thriller
556,27657,The Garden of Allah (1936),Adventure|Drama|Romance
557,27664,The General Died at Dawn (1936),Adventure|Crime|Film-Noir
558,27686,Gold Diggers of 1937 (1936),Comedy|Musical|Romance
559,27698,The Great Ziegfeld (1936),Biography|Drama|Musical|Romance
560,27714,Half Shot Shooters (1936),Comedy|Short
561,27752,Hitori musuko (1936),Drama
562,27765,The House of the Spaniard (1936),Adventure|Crime
563,27796,Intermezzo (1936),Drama|Romance
564,27800,The Invisible Ray (1936),Horror|Sci-Fi|Thriller
565,27859,Laburnum Grove (1936),Comedy
566,27869,The Last of the Mohicans (1936),Adventure|Drama|History|War|Western
567,27876,The Lawless Nineties (1936),Western
568,27884,Libeled Lady (1936),Comedy|Romance
569,27893,Little Lord Fauntleroy (1936),Drama|Family
570,27948,Mary of Scotland (1936),Biography|Drama|History|Romance
571,27959,A Message to Garcia (1936),Drama|Romance
572,27977,Modern Times (1936),Comedy|Drama|Family|Romance
573,27996,Mr. Deeds Goes to Town (1936),Comedy|Drama|Romance
574,28004,Murder with Pictures (1936),Crime|Mystery
575,28010,My Man Godfrey (1936),Comedy|Drama|Romance
576,28021,Naniwa erejî (1936),Drama
577,28030,Night Mail (1936),Short|Documentary
578,28074,The Pace That Kills (1935),Crime|Drama
579,28096,The Petrified Forest (1936),Drama|Film-Noir|Romance|Thriller
580,28118,Poor Little Rich Girl (1936),Adventure|Comedy|Family|Musical|Romance
581,28119,Popeye the Sailor Meets Sindbad the Sailor (1936),Animation|Short|Adventure|Comedy|Family|Fantasy|Musical
582,28141,The Prisoner of Shark Island (1936),Biography|Drama|History
583,28167,Rembrandt (1936),Biography|Drama
584,28201,Le roman d'un tricheur (1936),Comedy
585,28203,Romeo and Juliet (1936),Drama|Romance
586,28212,Sabotage (1936),Thriller
587,28231,Secret Agent (1936),Mystery|Thriller
588,28232,Secret Patrol (1936),Action|Adventure|Romance
589,28241,Shadow of Chinatown (1936),Crime|Horror|Sci-Fi
590,28275,Soigne ton gauche (1936),Short|Comedy|Sport
591,28333,Swing Time (1936),Comedy|Musical|Romance
592,28346,Tell Your Children (1936),Crime|Drama
593,28358,Things to Come (1936),Drama|Sci-Fi|War
594,28436,U samogo sinego morya (1936),Drama|Musical|Romance
595,28445,Partie de campagne (1936),Short|Comedy|Drama|Romance
596,28484,We Who Are About to Die (1937),Crime|Drama
597,28496,Where There's a Will (1936),Comedy
598,28509,Windbag the Sailor (1936),Comedy
599,28557,Affairs of Cappy Ricks (1937),Comedy|Drama
600,28597,The Awful Truth (1937),Comedy|Romance
601,28663,Brief Ecstasy (1937),Drama|Romance
602,28670,Bulldog Drummond's Revenge (1937),Adventure|Mystery
603,28683,Camille (1936),Drama|Romance
604,28691,Captains Courageous (1937),Adventure|Drama|Family
605,28697,Cash and Carry (1937),Comedy|Short
606,28772,A Day at the Races (1937),Comedy|Musical|Sport
607,28944,De goede aarde (1937),Drama|Romance
608,28945,"Good Morning, Boys (1937)",Comedy
609,28950,La grande illusion (1937),Drama|War
610,28988,"Heidi, het stiefkind (1937)",Drama|Family|Musical
611,29080,Kid Galahad (1937),Crime|Drama|Romance|Sport
612,29146,The Life of Emile Zola (1937),Biography|Drama
613,29162,Lost Horizon (1937),Adventure|Drama|Fantasy|Mystery
614,29179,Madame X (1937),Drama
615,29192,Make Way for Tomorrow (1937),Comedy|Drama|Romance
616,29201,The Man Who Could Work Miracles (1936),Comedy|Fantasy
617,29284,My Favorite Wife (1940),Comedy|Romance
618,29314,Ninjô kami fûsen (1937),Drama
619,29322,Niets is heilig (1937),Comedy|Drama|Romance
620,29335,"Oh, Mr. Porter! (1937)",Comedy
621,29442,The Prisoner of Zenda (1937),Adventure|Drama|Romance
622,29453,Pépé le Moko (1937),Crime|Drama|Romance
623,29499,Rosalie (1937),Drama|Musical
624,29539,Seventh Heaven (1937),Drama|Romance
625,29546,Shall We Dance (1937),Comedy|Musical|Romance
626,29557,Shukujo wa nani o wasureta ka (1937),Comedy|Drama
627,29583,Snow White and the Seven Dwarfs (1937),Animation|Family|Fantasy|Musical|Romance
628,29594,Spaansche aarde (1937),Documentary|War
629,29604,Stage Door (1937),Comedy|Drama
630,29606,A Star Is Born (1937),Drama
631,29608,Stella Dallas (1937),Drama|Romance
632,29611,Storm in a Teacup (1937),Comedy|Romance
633,29658,They Won't Forget (1937),Drama|Film-Noir|Mystery
634,29671,The Ticket of Leave Man (1937),Crime|Drama|Thriller
635,29682,Topper (1937),Comedy|Fantasy|Romance
636,29725,Varsity Show (1937),Musical
637,29747,Way Out West (1937),Comedy|Family|Western
638,29772,Whom the Gods Love: The Original Story of Mozart and His Wife (1936),Drama
639,29808,You Only Live Once (1937),Crime|Drama|Film-Noir
640,29811,Young and Innocent (1937),Crime|Mystery|Romance|Thriller
641,29843,The Adventures of Robin Hood (1938),Action|Adventure|Romance
642,29844,The Adventures of Tom Sawyer (1938),Adventure|Drama|Family
643,29850,Aleksandr Nevskiy (1938),Action|Biography|Drama
644,29861,Haar grootste offer (1938),Comedy|Drama|Romance
645,29864,The Amazing Dr. Clitterhouse (1938),Crime|Drama
646,29870,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
647,29892,The Bad Man of Brimstone (1937),Western
648,29923,Block-Heads (1938),Comedy|War
649,29942,Boys Town (1938),Biography|Drama
650,29947,Bringing Up Baby (1938),Comedy|Family|Romance
651,29957,La bête humaine (1938),Crime|Drama|Film-Noir
652,29989,Child Bride (1938),Drama
653,29992,A Christmas Carol (1938),Drama|Family|Fantasy
654,30127,De vrouw van de bakker (1938),Comedy|Drama
655,30149,Four Daughters (1938),Drama|Music|Romance
656,30174,The Gaunt Stranger (1938),Drama|Mystery
657,30231,Hey! Hey! U.S.A! (1938),Comedy
658,30241,Holiday (1938),Comedy|Romance
659,30265,If I Were King (1938),Adventure|History
660,30287,Een gevaarlijke vrouw (1938),Drama|Romance
661,30341,The Lady Vanishes (1938),Mystery|Thriller
662,30372,My Irish Molly (1938),Musical
663,30413,Mannequin (1937),Drama
664,30489,Na granitse (1938),Drama|War
665,30518,Old Bones of the River (1938),Comedy
666,30522,Olympia 1. Teil - Fest der Völker (1938),Documentary|Sport
667,30523,Olympia 2. Teil - Fest der Schönheit (1938),Documentary|Sport
668,30569,Penny Paradise (1938),Comedy
669,30637,Pygmalion (1938),Comedy|Drama|Romance
670,30643,Le quai des brumes (1938),Crime|Drama|Romance|Thriller
671,30657,Rebecca of Sunnybrook Farm (1938),Comedy|Drama|Family|Musical
672,30714,Santa Fe Stampede (1938),Western
673,30732,Service de Luxe (1938),Comedy
674,30744,The Shopworn Angel (1938),Drama|Romance|War
675,30746,St. Martin's Lane (1938),Comedy
676,30754,Sinners in Paradise (1938),Drama
677,30824,Swiss Miss (1938),Comedy|Musical
678,30848,Test Pilot (1938),Drama|Romance
679,30879,Too Hot to Handle (1938),Adventure|Comedy|Drama|Romance
680,30922,Vacation from Love (1938),Comedy
681,30944,Vivacious Lady (1938),Comedy|Romance
682,30993,You Can't Take It with You (1938),Comedy|Drama|Romance
683,31022,The Adventures of Sherlock Holmes (1939),Crime|Mystery|Thriller
684,31054,Arrest Bulldog Drummond (1939),Adventure|Sci-Fi
685,31055,The Arsenal Stadium Mystery (1939),Comedy|Crime|Sport
686,31058,Ask a Policeman (1939),Adventure|Comedy|Crime
687,31060,At the Circus (1939),Comedy|Musical
688,31066,Babes in Arms (1939),Comedy|Musical
689,31067,Bachelor Mother (1939),Comedy|Romance
690,31072,Bad Little Angel (1939),Drama
691,31084,Battement de coeur (1940),Comedy|Drama
692,31088,Beau Geste (1939),Action|Adventure|Drama|War
693,31143,The Cat and the Canary (1939),Comedy|Horror|Mystery|Thriller
694,31147,Charlie Chan at Treasure Island (1939),Comedy|Crime|Horror|Mystery|Thriller
695,31152,Cheer Boys Cheer (1939),Comedy
696,31173,Confessions of a Nazi Spy (1939),Drama|War
697,31178,Convict 99 (1938),Comedy
698,31210,Dark Victory (1939),Drama|Romance
699,31225,Destry Rides Again (1939),Comedy|Western
700,31229,The Devil's Daughter (1939),Drama|Horror
701,31235,Dodge City (1939),Western
702,31252,Drums Along the Mohawk (1939),Drama|History|Romance|War|Western
703,31289,The Face at the Window (1939),Drama|Horror
704,31322,The Flying Deuces (1939),Comedy|War
705,31334,The Four Feathers (1939),Adventure|Drama|Romance|War
706,31359,Gaslight (1940),Thriller
707,31381,Gone with the Wind (1939),Drama|History|Romance|War
708,31385,"Goodbye, Mr. Chips (1939)",Drama|Romance
709,31394,The Green Hornet (1940),Adventure|Crime|Drama
710,31398,Gunga Din (1939),Adventure|Comedy|War
711,31442,Honolulu (1939),Comedy|Musical|Romance
712,31448,The Hound of the Baskervilles (1939),Horror|Mystery|Thriller
713,31455,The Hunchback of Notre Dame (1939),Drama|Horror|Romance
714,31473,Idiot's Delight (1939),Comedy|Drama|Musical
715,31477,In Name Only (1939),Drama|Romance
716,31505,Jamaica Inn (1939),Adventure|Crime
717,31514,Le jour se lève (1939),Crime|Drama|Romance|Thriller
718,31516,Juarez (1939),Biography|Drama|History|Romance
719,31536,King of the Underworld (1939),Crime|Drama|Romance
720,31575,The Lion Has Wings (1939),Drama|War
721,31580,The Little Princess (1939),Comedy|Drama|Family|Musical
722,31602,Made for Each Other (1939),Comedy|Drama|Romance
723,31614,The Man They Could Not Hang (1939),Crime|Horror|Sci-Fi
724,31647,Midnight (1939),Comedy|Romance
725,31650,The Mikado (1939),Musical|Comedy
726,31679,Mr. Smith Goes to Washington (1939),Comedy|Drama
727,31680,Mr. Wong in Chinatown (1939),Mystery
728,31725,Ninotchka (1939),Comedy|Romance
729,31742,Of Mice and Men (1939),Drama
730,31746,"Oily to Bed, Oily to Rise (1939)",Comedy|Short
731,31747,The Oklahoma Kid (1939),Action|Adventure|History|Western
732,31750,The Old Maid (1939),Drama
733,31754,On Borrowed Time (1939),Comedy|Drama|Fantasy
734,31762,Only Angels Have Wings (1939),Adventure|Drama|Romance
735,31796,The Phantom Creeps (1939),Sci-Fi
736,31804,Poison Pen (1939),Drama
737,31826,The Private Lives of Elizabeth and Essex (1939),Biography|Drama|History
738,31828,The Proud Valley (1940),Drama|Music
739,31831,Q Planes (1939),Comedy|Drama|Mystery
740,31842,The Real Glory (1939),History|War
741,31851,The Return of Doctor X (1939),Horror|Mystery|Sci-Fi
742,31867,The Roaring Twenties (1939),Action|Crime|Drama|Film-Noir|Music|Thriller
743,31877,Rose of Washington Square (1939),Drama|Musical|Romance
744,31885,La règle du jeu (1939),Comedy|Drama
745,31951,The Son of Frankenstein (1939),Drama|Horror|Sci-Fi
746,31968,The Spy in Black (1939),Thriller|War
747,31971,Stagecoach (1939),Adventure|Drama|Western
748,31983,The Story of Vernon and Irene Castle (1939),Biography|Drama|Musical|Romance|War
749,32007,Tarzans's verbanning (1939),Action|Adventure|Family|Romance
750,32045,Torchy Runs for Mayor (1939),Action|Adventure|Comedy
751,32110,The Ware Case (1938),Drama|Mystery
752,32125,Where's That Fire? (1939),Comedy
753,32138,The Wizard of Oz (1939),Adventure|Family|Fantasy|Musical
754,32143,The Women (1939),Comedy|Drama
755,32145,Wuthering Heights (1939),Drama|Romance
756,32153,You Can't Get Away with Murder (1939),Crime|Drama|Film-Noir
757,32154,Young Man's Fancy (1939),Comedy
758,32155,Young Mr. Lincoln (1939),Biography|Drama
759,32156,Zangiku monogatari (1939),Drama|Romance
760,32194,"All This, and Heaven Too (1940)",Drama|Romance
761,32215,The Ape (1940),Horror
762,32234,The Bank Dick (1940),Comedy
763,32245,Before I Hang (1940),Crime|Horror|Sci-Fi
764,32258,Black Friday (1940),Crime|Drama|Horror
765,32285,Brother Orchid (1940),Comedy|Crime|Drama|Romance
766,32290,Buck Rogers (1939),Adventure|Family|Fantasy
767,32338,Christmas in July (1940),Comedy|Romance
768,32339,A Chump at Oxford (1940),Comedy
769,32349,Comrade X (1940),Comedy|Romance
770,32366,Crimes at the Dark House (1940),Drama
771,32376,"Dance, Girl, Dance (1940)",Comedy|Drama|Musical
772,32390,The Devil Bat (1940),Horror|Sci-Fi
773,32432,"Edison, the Man (1940)",Biography|Drama
774,32455,Fantasia (1940),Animation|Family|Fantasy|Music
775,32484,Foreign Correspondent (1940),Action|Romance|Thriller|War
776,32520,The Ghost Breakers (1940),Comedy|Horror|Mystery
777,32536,Go West (1940),Comedy|Musical|Western
778,32551,The Grapes of Wrath (1940),Drama|History
779,32553,The Great Dictator (1940),Comedy|Drama|War
780,32554,The Great McGinty (1940),Comedy
781,32559,The Green Hornet Strikes Again! (1940),Action|Adventure|Crime
782,32599,His Girl Friday (1940),Comedy|Drama|Romance
783,32609,The House Across the Bay (1940),Crime|Drama
784,32610,The House of the Seven Gables (1940),Drama|Film-Noir|Thriller
785,32611,How High Is Up? (1940),Comedy|Short
786,32635,The Invisible Man Returns (1940),Drama|Horror|Mystery|Sci-Fi|Thriller
787,32636,Invisible Stripes (1939),Crime|Drama|Film-Noir
788,32637,The Invisible Woman (1940),Comedy|Romance|Sci-Fi
789,32638,Irene (1940),Comedy|Musical|Romance
790,32643,It All Came True (1940),Comedy|Crime|Drama|Musical|Romance
791,32651,Johnny Apollo (1940),Crime|Drama|Film-Noir
792,32676,Knute Rockne All American (1940),Biography|Drama|Sport
793,32701,The Letter (1940),Crime|Drama|Film-Noir|Mystery|Romance
794,32762,The Mark of Zorro (1940),Action|Adventure|Romance|Western
795,32811,The Mortal Storm (1940),Drama
796,32818,The Mummy's Hand (1940),Adventure|Fantasy|Horror
797,32828,My Little Chickadee (1940),Comedy|Western
798,32829,My Love Came Back (1940),Comedy|Drama|Music
799,32842,Night Train to Munich (1940),Thriller|War
800,32863,The Old South (1940),Short|History
801,32873,One Night in the Tropics (1940),Comedy|Music
802,32881,Our Town (1940),Drama|Romance
803,32903,Phantom of Chinatown (1940),Action|Crime|Drama|Mystery|Romance
804,32904,The Philadelphia Story (1940),Comedy|Romance
805,32910,Pinocchio (1940),Animation|Comedy|Family|Fantasy|Musical
806,32943,Tweestrijd der gevoelens (1940),Drama|Romance
807,32946,Primrose Path (1940),Drama|Romance
808,32976,Rebecca (1940),Drama|Mystery|Romance|Thriller
809,32981,Remember the Night (1940),Comedy|Drama|Romance
810,33022,Saps at Sea (1940),Comedy
811,33028,The Sea Hawk (1940),Action|Adventure|History|Romance
812,33029,Second Chorus (1940),Comedy|Romance|Musical
813,33031,The Four Just Men (1939),Thriller|Drama|Mystery
814,33045,The Shop Around the Corner (1940),Comedy|Drama|Romance
815,33105,Strange Cargo (1940),Adventure|Drama|Romance
816,33107,Stranger on the Third Floor (1940),Crime|Drama|Film-Noir
817,33149,They Drive by Night (1940),Crime|Drama|Film-Noir|Thriller
818,33152,The Thief of Bagdad (1940),Adventure|Family|Fantasy
819,33234,Wagon Train (1940),Comedy|Drama|History|Romance|Western
820,33253,The Westerner (1940),Drama|Romance|Western
821,33281,You Nazty Spy! (1940),Comedy|Short
822,33313,Across the Sierras (1941),Action|Music|Romance
823,33317,Adventures of Captain Marvel (1941),Action|Adventure|Fantasy|Sci-Fi
824,33373,Ball of Fire (1941),Comedy|Romance
825,33382,Bedtime Story (1941),Comedy|Romance
826,33398,Black Sheep of Whitehall (1942),Comedy
827,33432,The Bride Came C.O.D. (1941),Biography|Comedy|Romance
828,33436,Buck Privates (1941),Comedy|Musical|War
829,33455,Caught in the Draft (1941),Comedy|Romance|War
830,33467,Citizen Kane (1941),Drama|Mystery
831,33477,Come Live with Me (1941),Comedy|Romance
832,33517,A Date with the Falcon (1942),Crime|Drama|Mystery
833,33533,The Devil and Miss Jones (1941),Comedy|Romance
834,33553,Dr. Jekyll and Mr. Hyde (1941),Horror|Sci-Fi
835,33558,Dressed to Kill (1941),Crime|Film-Noir|Mystery
836,33563,Dumbo (1941),Animation|Drama|Family|Musical
837,33627,49th Parallel (1941),Drama|War|Thriller
838,33650,The Gay Falcon (1941),Crime|Drama|Mystery|Romance
839,33651,The Gay Parisian (1941),Short|Musical|Romance
840,33661,The Ghost of St. Michael's (1941),Comedy
841,33676,Great Guns (1941),Comedy|Romance|War
842,33677,The Great Lie (1941),Drama
843,33712,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
844,33717,High Sierra (1941),Action|Adventure|Crime|Drama|Film-Noir|Thriller
845,33723,Hold That Ghost (1941),Adventure|Comedy|Music|Mystery|Thriller
846,33729,How Green Was My Valley (1941),Drama|Family
847,33739,I Thank You (1941),Comedy
848,33740,I Wake Up Screaming (1941),Crime|Drama|Film-Noir|Mystery|Romance|Thriller
849,33754,In the Navy (1941),Comedy|Musical|Romance
850,33774,Johnny Eager (1941),Crime|Film-Noir|Thriller
851,33787,King of the Zombies (1941),Adventure|Comedy|Horror
852,33804,The Lady Eve (1941),Comedy|Romance
853,33821,Law of the Tropics (1941),Drama|Romance
854,33836,The Little Foxes (1941),Drama|Romance
855,33849,The Lone Wolf Takes a Chance (1941),Drama|Mystery
856,33867,Maisie Was a Lady (1941),Comedy|Drama
857,33870,The Maltese Falcon (1941),Film-Noir|Mystery
858,33871,A Man Betrayed (1941),Comedy|Crime|Drama|Romance
859,33873,Man Hunt (1941),Drama|Thriller|War
860,33874,The Man Who Came to Dinner (1942),Comedy|Romance
861,33879,Man Made Monster (1941),Drama|Horror|Sci-Fi
862,33891,Meet John Doe (1941),Comedy|Drama|Romance
863,33902,Men of Boys Town (1941),Drama
